platform	month	eq. cross. time	node
AVN15	2018-09-01	18:41:26.956974	ascending
AVN15	2018-10-01	18:43:12.549999	ascending
AVN15	2018-11-01	18:45:01.173875	ascending
AVN15	2018-12-01	18:46:42.693641	ascending
AVN15	2019-01-01	18:48:25.174169	ascending
AVN15	2019-02-01	18:50:05.970503	ascending
AVN15	2019-03-01	18:51:36.107578	ascending
AVN15	2019-04-01	18:53:15.533035	ascending
AVN15	2019-05-01	18:54:49.854010	ascending
AVN15	2019-06-01	18:56:25.461854	ascending
AVN15	2019-07-01	18:57:55.887750	ascending
AVN15	2019-08-01	18:59:28.163375	ascending
AVN15	2019-09-01	19:00:59.791429	ascending
AVN15	2019-10-01	19:02:26.867816	ascending
AVN15	2019-11-01	19:03:53.696781	ascending
AVN15	2019-12-01	19:05:14.315243	ascending
AVN15	2020-01-01	19:06:35.288825	ascending
AVN15	2020-02-01	19:07:55.067301	ascending
AVN15	2020-03-01	19:09:07.788485	ascending
AVN15	2020-04-01	19:10:25.224873	ascending
AVN15	2020-05-01	19:11:36.128820	ascending
AVN15	2020-06-01	19:12:47.092246	ascending
AVN15	2020-07-01	19:13:53.837444	ascending
AVN15	2020-08-01	19:15:01.263642	ascending
AVN15	2020-09-01	19:16:07.800331	ascending
AVN15	2020-10-01	19:17:10.288237	ascending
AVN15	2020-11-01	19:18:11.356268	ascending
AVN15	2020-12-01	19:19:06.303531	ascending
AVN16	2001-02-01	01:55:22.858773	descending
AVN16	2001-04-01	01:54:09.758771	descending
AVN16	2001-05-01	01:53:59.232937	descending
AVN16	2001-06-01	01:53:44.656624	descending
AVN16	2001-09-01	01:52:48.003163	descending
AVN16	2001-10-01	01:52:41.581334	descending
AVN16	2001-11-01	01:52:36.310070	descending
AVN16	2002-02-01	01:52:46.454215	descending
AVN16	2002-03-01	01:52:56.837569	descending
AVN16	2002-06-01	01:53:50.218777	descending
AVN16	2002-07-01	01:54:16.501007	descending
AVN16	2002-09-01	01:54:54.137437	descending
AVN16	2002-12-01	01:56:45.814248	descending
AVN16	2003-02-01	01:58:21.582866	descending
AVN16	2003-03-01	01:59:15.895921	descending
AVN16	2003-05-01	02:00:50.316221	descending
AVN16	2003-08-01	02:04:16.074822	descending
AVN16	2003-10-01	02:06:24.563348	descending
AVN16	2003-12-01	02:09:09.665948	descending
AVN16	2004-02-01	02:11:50.974040	descending
AVN16	2004-03-01	02:13:27.292181	descending
AVN16	2004-05-01	02:16:33.478981	descending
AVN16	2004-07-01	02:20:08.493532	descending
AVN16	2004-09-01	02:23:39.899236	descending
AVN16	2004-11-01	02:27:31.893763	descending
AVN16	2005-01-01	02:31:36.940412	descending
AVN16	2005-04-01	02:38:17.451731	descending
AVN16	2005-06-01	02:42:47.419678	descending
AVN16	2005-08-01	02:48:00.208091	descending
AVN16	2005-10-01	02:52:53.764795	descending
AVN16	2005-12-01	02:58:32.757448	descending
AVN16	2006-04-01	03:10:01.087718	descending
AVN16	2006-06-01	03:16:10.836777	descending
AVN16	2006-08-01	03:22:38.483115	descending
AVN16	2006-09-01	03:26:05.686583	descending
AVN16	2006-10-01	03:29:12.675445	descending
AVN16	2006-11-01	03:32:31.632898	descending
AVN16	2007-01-01	03:39:49.209798	descending
AVN16	2007-03-01	03:46:29.127542	descending
AVN16	2007-05-01	03:54:19.640562	descending
AVN16	2007-07-01	04:01:48.214377	descending
AVN16	2007-09-01	04:09:58.636847	descending
AVN16	2007-12-01	04:21:52.950194	descending
AVN16	2008-02-01	04:30:38.786293	descending
AVN16	2008-04-01	04:38:48.716050	descending
AVN16	2008-06-01	04:47:55.644335	descending
AVN16	2008-09-01	05:01:09.043135	descending
AVN16	2008-11-01	05:10:20.774654	descending
AVN16	2009-02-01	05:24:13.818108	descending
AVN16	2009-03-01	05:28:27.936009	descending
AVN16	2009-04-01	05:33:00.951358	descending
AVN16	2009-06-01	05:42:36.114544	descending
AVN16	2009-08-01	05:51:51.424669	descending
AVN16	2009-09-01	05:56:35.230604	descending
AVN16	2009-11-01	06:06:21.505475	descending
AVN16	2010-01-01	06:15:26.635570	descending
AVN16	2010-02-01	06:20:20.990231	descending
AVN16	2010-03-01	06:24:50.145844	descending
AVN16	2010-04-01	06:29:27.253073	descending
AVN16	2010-06-01	06:38:40.732304	descending
AVN16	2010-08-01	06:48:03.387219	descending
AVN16	2010-09-01	06:52:32.932704	descending
AVN16	2010-11-01	07:01:53.866473	descending
AVN16	2011-01-01	07:10:36.308899	descending
AVN16	2011-02-01	07:15:02.919535	descending
AVN16	2011-03-01	07:19:15.766204	descending
AVN16	2011-04-01	07:23:45.181287	descending
AVN16	2011-06-01	07:32:01.186249	descending
AVN16	2011-09-01	07:44:52.424049	descending
AVN16	2011-11-01	07:53:01.879126	descending
AVN17	2002-07-01	22:00:43.494680	ascending
AVN17	2002-08-01	22:02:12.340218	ascending
AVN17	2002-09-01	22:03:39.991973	ascending
AVN17	2002-10-01	22:05:01.102500	ascending
AVN17	2002-11-01	22:06:21.577754	ascending
AVN17	2002-12-01	22:07:36.049040	ascending
AVN17	2003-01-01	22:08:50.284545	ascending
AVN17	2003-02-01	22:10:02.795920	ascending
AVN17	2003-03-01	22:11:03.793968	ascending
AVN17	2003-04-01	22:12:07.470930	ascending
AVN17	2003-05-01	22:13:06.781888	ascending
AVN17	2003-06-01	22:14:04.860857	ascending
AVN17	2003-07-01	22:15:00.234186	ascending
AVN17	2003-08-01	22:15:56.466936	ascending
AVN17	2003-09-01	22:16:50.831549	ascending
AVN17	2003-10-01	22:17:41.078042	ascending
AVN17	2003-11-01	22:18:27.974691	ascending
AVN17	2003-12-01	22:19:10.943702	ascending
AVN17	2004-01-01	22:19:52.671382	ascending
AVN17	2004-02-01	22:20:33.341087	ascending
AVN17	2004-03-01	22:21:06.811213	ascending
AVN17	2004-04-01	22:21:37.985931	ascending
AVN17	2004-05-01	22:22:04.369100	ascending
AVN17	2004-06-01	22:22:31.358817	ascending
AVN17	2004-07-01	22:22:56.904708	ascending
AVN17	2004-08-01	22:23:21.578478	ascending
AVN17	2004-09-01	22:23:42.893274	ascending
AVN17	2004-10-01	22:24:01.312885	ascending
AVN17	2004-11-01	22:24:16.573527	ascending
AVN17	2004-12-01	22:24:29.197882	ascending
AVN17	2005-01-01	22:24:40.324366	ascending
AVN17	2005-02-01	22:24:48.730589	ascending
AVN17	2005-03-01	22:24:51.934282	ascending
AVN17	2005-04-01	22:24:50.944844	ascending
AVN17	2005-05-01	22:24:47.686270	ascending
AVN17	2005-06-01	22:24:43.621058	ascending
AVN17	2005-07-01	22:24:36.658193	ascending
AVN17	2005-08-01	22:24:31.402723	ascending
AVN17	2005-09-01	22:24:22.696425	ascending
AVN17	2005-10-01	22:24:10.315189	ascending
AVN17	2005-11-01	22:23:54.640133	ascending
AVN17	2005-12-01	22:23:36.449974	ascending
AVN17	2006-01-01	22:23:15.021630	ascending
AVN17	2006-02-01	22:22:52.584685	ascending
AVN17	2006-03-01	22:22:28.882075	ascending
AVN17	2006-04-01	22:21:56.040953	ascending
AVN17	2006-05-01	22:21:21.816730	ascending
AVN17	2006-06-01	22:20:44.651653	ascending
AVN17	2006-07-01	22:20:08.126339	ascending
AVN17	2006-08-01	22:19:30.346831	ascending
AVN17	2006-09-01	22:18:48.131157	ascending
AVN17	2006-10-01	22:18:03.748657	ascending
AVN17	2006-11-01	22:17:18.607720	ascending
AVN17	2006-12-01	22:16:29.063979	ascending
AVN17	2007-01-01	22:15:35.413758	ascending
AVN17	2007-02-01	22:14:38.529250	ascending
AVN17	2007-03-01	22:13:42.963879	ascending
AVN17	2007-04-01	22:12:37.909126	ascending
AVN17	2007-05-01	22:11:30.591621	ascending
AVN17	2007-06-01	22:10:21.170159	ascending
AVN17	2007-07-01	22:09:13.403296	ascending
AVN17	2007-08-01	22:08:00.119091	ascending
AVN17	2007-09-01	22:06:45.096243	ascending
AVN17	2007-10-01	22:05:27.416967	ascending
AVN17	2007-11-01	22:04:04.423015	ascending
AVN17	2007-12-01	22:02:40.865000	ascending
AVN17	2008-01-01	22:01:11.882927	ascending
AVN17	2008-02-01	21:59:39.216721	ascending
AVN17	2008-03-01	21:58:10.202676	ascending
AVN17	2008-04-01	21:56:27.151469	ascending
AVN17	2008-05-01	21:54:47.079455	ascending
AVN17	2008-06-01	21:52:59.522889	ascending
AVN17	2008-07-01	21:51:14.085666	ascending
AVN17	2008-08-01	21:49:23.772536	ascending
AVN17	2008-09-01	21:47:30.663365	ascending
AVN17	2008-10-01	21:45:37.269897	ascending
AVN17	2008-11-01	21:43:35.374501	ascending
AVN17	2008-12-01	21:41:33.987453	ascending
AVN17	2009-01-01	21:39:27.731662	ascending
AVN17	2009-02-01	21:37:16.939135	ascending
AVN17	2009-03-01	21:35:13.398008	ascending
AVN17	2009-04-01	21:32:51.967509	ascending
AVN17	2009-05-01	21:30:31.538208	ascending
AVN17	2009-06-01	21:28:03.432593	ascending
AVN17	2009-07-01	21:25:38.810011	ascending
AVN17	2009-08-01	21:23:07.213510	ascending
AVN17	2009-09-01	21:20:34.690038	ascending
AVN17	2009-10-01	21:18:02.009444	ascending
AVN17	2009-11-01	21:15:19.048779	ascending
AVN17	2009-12-01	21:12:36.503976	ascending
AVN17	2010-01-01	21:09:45.457809	ascending
AVN17	2010-02-01	21:06:50.550848	ascending
AVN17	2010-03-01	21:04:08.962091	ascending
AVN18	2005-09-01	01:55:04.113562	descending
AVN18	2005-10-01	01:53:45.523981	descending
AVN18	2005-11-01	01:52:10.133096	descending
AVN18	2005-12-01	01:50:53.767389	descending
AVN18	2006-01-01	01:49:58.495626	descending
AVN18	2006-03-01	01:47:44.892023	descending
AVN18	2006-09-01	01:42:24.064161	descending
AVN18	2006-10-01	01:41:50.618061	descending
AVN18	2006-11-01	01:41:01.116353	descending
AVN18	2006-12-01	01:40:07.991000	descending
AVN18	2007-06-01	01:37:46.903178	descending
AVN18	2007-07-01	01:37:32.429447	descending
AVN18	2007-08-01	01:36:58.088160	descending
AVN18	2008-01-01	01:36:09.061287	descending
AVN18	2008-02-01	01:36:25.532366	descending
AVN18	2008-03-01	01:36:37.349386	descending
AVN18	2008-08-01	01:37:29.945807	descending
AVN18	2008-09-01	01:37:33.571029	descending
AVN18	2009-01-01	01:39:21.148713	descending
AVN18	2009-02-01	01:40:00.468243	descending
AVN18	2009-03-01	01:40:49.305052	descending
AVN18	2009-07-01	01:43:46.819867	descending
AVN18	2009-08-01	01:44:38.080655	descending
AVN18	2009-12-01	01:48:26.956146	descending
AVN18	2010-01-01	01:49:18.221752	descending
AVN18	2010-05-01	01:54:15.038689	descending
AVN18	2010-06-01	01:55:25.053562	descending
AVN18	2010-09-01	01:59:57.772497	descending
AVN18	2010-10-01	02:01:11.305348	descending
AVN18	2011-01-01	02:06:28.799058	descending
AVN18	2011-02-01	02:08:00.563714	descending
AVN18	2011-03-01	02:09:41.054850	descending
AVN18	2011-06-01	02:15:37.375310	descending
AVN18	2011-07-01	02:17:35.648256	descending
AVN18	2011-10-01	02:24:07.573527	descending
AVN18	2012-01-01	02:31:24.194192	descending
AVN18	2012-02-01	02:33:41.499371	descending
AVN18	2012-05-01	02:41:34.344218	descending
AVN18	2012-08-01	02:49:37.678513	descending
AVN18	2012-11-01	02:58:22.833605	descending
AVN18	2013-02-01	03:08:06.318836	descending
AVN18	2013-03-01	03:10:51.634948	descending
AVN18	2013-05-01	03:17:46.405144	descending
AVN18	2013-08-01	03:28:04.204808	descending
AVN18	2013-10-01	03:35:42.427842	descending
AVN18	2014-01-01	03:46:51.850023	descending
AVN18	2014-04-01	03:58:29.516621	descending
AVN18	2014-06-01	04:07:05.712595	descending
AVN18	2014-08-01	04:15:14.264061	descending
AVN18	2014-11-01	04:28:37.042763	descending
AVN18	2015-01-01	04:37:06.309936	descending
AVN18	2015-03-01	04:46:20.650453	descending
AVN18	2015-05-01	04:55:12.773164	descending
AVN18	2015-09-01	05:14:20.040806	descending
AVN18	2015-11-01	05:24:20.796694	descending
AVN18	2016-01-01	05:33:39.055299	descending
AVN18	2016-09-01	06:13:03.434562	descending
AVN18	2016-11-01	06:22:58.524830	descending
AVN18	2017-01-01	06:32:39.417771	descending
AVN18	2017-03-01	06:41:56.204568	descending
AVN18	2017-05-01	06:51:40.911330	descending
AVN18	2017-07-01	07:00:58.341493	descending
AVN18	2017-09-01	07:10:47.985824	descending
AVN18	2017-11-01	07:19:48.405844	descending
AVN18	2018-01-01	07:29:09.840205	descending
AVN18	2018-03-01	07:37:22.262781	descending
AVN18	2018-05-01	07:46:28.660946	descending
AVN18	2018-07-01	07:54:34.136965	descending
AVN18	2018-10-01	08:07:23.210874	descending
AVN18	2018-12-01	08:15:17.946725	descending
AVN18	2019-02-01	08:23:20.836410	descending
AVN18	2019-04-01	08:30:25.894029	descending
AVN18	2019-06-01	08:38:04.604297	descending
AVN18	2019-08-01	08:44:51.428667	descending
AVN18	2019-09-01	08:48:42.269477	descending
AVN18	2019-11-01	08:55:20.302581	descending
AVN18	2020-01-01	09:02:00.068999	descending
AVN18	2020-03-01	09:08:10.932453	descending
AVN18	2020-05-01	09:14:11.611097	descending
AVN18	2020-06-01	09:17:23.444206	descending
AVN18	2020-08-01	09:22:44.271220	descending
AVN18	2020-10-01	09:28:42.127674	descending
AVN18	2020-11-01	09:31:20.343466	descending
AVN19	2009-04-01	01:56:54.797645	descending
AVN19	2009-05-01	01:55:33.839359	descending
AVN19	2009-06-01	01:54:19.588488	descending
AVN19	2009-07-01	01:52:48.725872	descending
AVN19	2009-08-01	01:51:07.021838	descending
AVN19	2010-01-01	01:44:53.895250	descending
AVN19	2010-02-01	01:44:04.989473	descending
AVN19	2010-03-01	01:43:09.446597	descending
AVN19	2010-04-01	01:41:53.774126	descending
AVN19	2010-05-01	01:40:55.811829	descending
AVN19	2010-09-01	01:37:33.401876	descending
AVN19	2010-10-01	01:37:02.238759	descending
AVN19	2010-11-01	01:36:29.628049	descending
AVN19	2010-12-01	01:35:40.233964	descending
AVN19	2011-05-01	01:33:10.130046	descending
AVN19	2011-06-01	01:32:56.911883	descending
AVN19	2011-07-01	01:32:54.195093	descending
AVN19	2011-11-01	01:31:57.984992	descending
AVN19	2011-12-01	01:31:51.461201	descending
AVN19	2012-04-01	01:32:04.149628	descending
AVN19	2012-05-01	01:31:58.241743	descending
AVN19	2012-09-01	01:33:01.235513	descending
AVN19	2012-10-01	01:33:11.814838	descending
AVN19	2013-01-01	01:34:45.505934	descending
AVN19	2013-05-01	01:37:20.573703	descending
AVN19	2013-06-01	01:37:52.502856	descending
AVN19	2013-09-01	01:40:38.475594	descending
AVN19	2013-10-01	01:41:12.046601	descending
AVN19	2013-12-01	01:43:26.150717	descending
AVN19	2014-01-01	01:44:34.379874	descending
AVN19	2014-04-01	01:48:02.882540	descending
AVN19	2014-05-01	01:49:24.807479	descending
AVN19	2014-07-01	01:51:44.431928	descending
AVN19	2014-10-01	01:56:18.693607	descending
AVN19	2015-01-01	02:01:25.251488	descending
AVN19	2015-04-01	02:06:29.820203	descending
AVN19	2015-06-01	02:10:41.721250	descending
AVN19	2015-07-01	02:12:23.053641	descending
AVN19	2015-09-01	02:16:57.556457	descending
AVN19	2015-11-01	02:21:06.082191	descending
AVN19	2016-01-01	02:26:01.330679	descending
AVN19	2016-04-01	02:33:12.399315	descending
AVN19	2016-06-01	02:38:57.438389	descending
AVN19	2016-08-01	02:44:07.033812	descending
AVN19	2016-10-01	02:50:13.613944	descending
AVN19	2017-01-01	02:59:04.874227	descending
AVN19	2017-03-01	03:05:29.625145	descending
AVN19	2017-05-01	03:11:54.761550	descending
AVN19	2017-07-01	03:19:08.050155	descending
AVN19	2017-09-01	03:25:59.380361	descending
AVN19	2017-11-01	03:33:42.011989	descending
AVN19	2018-01-01	03:40:52.697567	descending
AVN19	2018-04-01	03:52:43.446498	descending
AVN19	2018-06-01	04:00:54.859037	descending
AVN19	2018-08-01	04:09:23.923592	descending
AVN19	2018-09-01	04:13:27.233067	descending
AVN19	2018-10-01	04:17:45.658699	descending
AVN19	2018-11-01	04:22:27.664017	descending
AVN19	2019-01-01	04:30:57.903514	descending
AVN19	2019-07-01	04:58:33.097290	descending
AVN19	2019-09-01	05:08:04.545762	descending
AVN19	2019-11-01	05:17:42.117960	descending
AVN19	2020-01-01	05:27:22.047346	descending
AVN19	2020-03-01	05:36:49.761388	descending
AVN19	2020-05-01	05:46:50.545450	descending
AVN19	2020-06-01	05:51:34.067654	descending
AVN19	2020-08-01	06:01:47.267286	descending
AVN19	2020-10-01	06:11:22.063710	descending
AVN19	2020-12-01	06:21:25.307188	descending
AVMEA	2007-06-01	21:31:08.129944	ascending
AVMEA	2007-07-01	21:31:11.544509	ascending
AVMEA	2007-08-01	21:31:13.566614	ascending
AVMEA	2007-09-01	21:31:12.819149	ascending
AVMEA	2007-10-01	21:31:07.778295	ascending
AVMEA	2007-11-01	21:30:59.408688	ascending
AVMEA	2007-12-01	21:30:45.778561	ascending
AVMEA	2008-01-01	21:30:28.450732	ascending
AVMEA	2008-02-01	21:30:07.890290	ascending
AVMEA	2008-03-01	21:29:44.231794	ascending
AVMEA	2008-04-01	21:29:13.531146	ascending
AVMEA	2008-05-01	21:29:17.704794	ascending
AVMEA	2008-06-01	21:29:39.187098	ascending
AVMEA	2008-07-01	21:29:58.038304	ascending
AVMEA	2008-08-01	21:30:15.936195	ascending
AVMEA	2008-09-01	21:30:31.984640	ascending
AVMEA	2008-10-01	21:30:41.593053	ascending
AVMEA	2008-11-01	21:30:49.061615	ascending
AVMEA	2008-12-01	21:31:06.940562	ascending
AVMEA	2009-01-01	21:31:13.771092	ascending
AVMEA	2009-02-01	21:31:24.259529	ascending
AVMEA	2009-03-01	21:31:27.974482	ascending
AVMEA	2009-04-01	21:31:26.123430	ascending
AVMEA	2009-05-01	21:31:21.458615	ascending
AVMEA	2009-06-01	21:31:13.017464	ascending
AVMEA	2009-07-01	21:31:04.191750	ascending
AVMEA	2009-08-01	21:30:52.631895	ascending
AVMEA	2009-09-01	21:30:37.227448	ascending
AVMEA	2009-10-01	21:30:31.633532	ascending
AVMEA	2009-11-01	21:30:37.704117	ascending
AVMEA	2009-12-01	21:30:41.614241	ascending
AVMEA	2010-01-01	21:30:41.602426	ascending
AVMEA	2010-02-01	21:30:37.571365	ascending
AVMEA	2010-03-01	21:30:29.705843	ascending
AVMEA	2010-04-01	21:30:16.083285	ascending
AVMEA	2010-05-01	21:29:58.759308	ascending
AVMEA	2010-06-01	21:29:39.080707	ascending
AVMEA	2010-07-01	21:29:18.424647	ascending
AVMEA	2010-08-01	21:28:54.608668	ascending
AVMEA	2010-09-01	21:28:28.026778	ascending
AVMEA	2010-10-01	21:27:58.021944	ascending
AVMEA	2010-11-01	21:28:10.864668	ascending
AVMEA	2010-12-01	21:28:29.115567	ascending
AVMEA	2011-01-01	21:28:39.161757	ascending
AVMEA	2011-02-01	21:28:52.592770	ascending
AVMEA	2011-03-01	21:28:55.903499	ascending
AVMEA	2011-04-01	21:28:57.831076	ascending
AVMEA	2011-05-01	21:28:54.328120	ascending
AVMEA	2011-06-01	21:28:48.662268	ascending
AVMEA	2011-07-01	21:28:41.686580	ascending
AVMEA	2011-08-01	21:28:31.516237	ascending
AVMEA	2011-09-01	21:28:18.828556	ascending
AVMEA	2011-10-01	21:28:06.263484	ascending
AVMEA	2011-11-01	21:28:36.138471	ascending
AVMEA	2011-12-01	21:29:03.995162	ascending
AVMEA	2012-01-01	21:29:25.991273	ascending
AVMEA	2012-02-01	21:29:46.522280	ascending
AVMEA	2012-03-01	21:29:58.373441	ascending
AVMEA	2012-04-01	21:30:11.648950	ascending
AVMEA	2012-05-01	21:30:17.228321	ascending
AVMEA	2012-06-01	21:30:22.373233	ascending
AVMEA	2012-07-01	21:30:22.882009	ascending
AVMEA	2012-08-01	21:30:24.710262	ascending
AVMEA	2012-09-01	21:30:21.408033	ascending
AVMEA	2012-10-01	21:30:15.519576	ascending
AVMEA	2012-11-01	21:30:04.034651	ascending
AVMEA	2012-12-01	21:29:47.546317	ascending
AVMEA	2013-01-01	21:29:30.376090	ascending
AVMEA	2013-02-01	21:29:05.684607	ascending
AVMEA	2013-03-01	21:28:42.017663	ascending
AVMEA	2013-04-01	21:28:28.211044	ascending
AVMEA	2013-05-01	21:28:43.366663	ascending
AVMEA	2013-06-01	21:29:00.794474	ascending
AVMEA	2013-07-01	21:29:10.316579	ascending
AVMEA	2013-08-01	21:29:21.760108	ascending
AVMEA	2013-09-01	21:29:27.774523	ascending
AVMEA	2013-10-01	21:29:33.448374	ascending
AVMEA	2013-11-01	21:29:31.648043	ascending
AVMEA	2013-12-01	21:29:26.826709	ascending
AVMEA	2014-01-01	21:29:18.374600	ascending
AVMEA	2014-02-01	21:29:04.900736	ascending
AVMEA	2014-03-01	21:28:47.504682	ascending
AVMEA	2014-04-01	21:28:32.198273	ascending
AVMEA	2014-05-01	21:28:47.518130	ascending
AVMEA	2014-06-01	21:29:14.896414	ascending
AVMEA	2014-07-01	21:29:35.505446	ascending
AVMEA	2014-08-01	21:29:56.914055	ascending
AVMEA	2014-09-01	21:30:14.236169	ascending
AVMEA	2014-10-01	21:30:25.833440	ascending
AVMEA	2014-11-01	21:30:32.983246	ascending
AVMEA	2014-12-01	21:30:36.653264	ascending
AVMEA	2015-01-01	21:30:41.577560	ascending
AVMEA	2015-02-01	21:30:36.958135	ascending
AVMEA	2015-03-01	21:30:34.126004	ascending
AVMEA	2015-04-01	21:30:17.055805	ascending
AVMEA	2015-05-01	21:30:05.630419	ascending
AVMEA	2015-06-01	21:29:50.238079	ascending
AVMEA	2015-07-01	21:29:30.250795	ascending
AVMEA	2015-08-01	21:29:07.265162	ascending
AVMEA	2015-09-01	21:28:43.998413	ascending
AVMEA	2015-10-01	21:28:15.917295	ascending
AVMEA	2015-11-01	21:28:01.473205	ascending
AVMEA	2015-12-01	21:28:20.787366	ascending
AVMEA	2016-01-01	21:28:40.984765	ascending
AVMEA	2016-02-01	21:28:55.143702	ascending
AVMEA	2016-03-01	21:29:04.013748	ascending
AVMEA	2016-04-01	21:29:06.944013	ascending
AVMEA	2016-05-01	21:29:10.512642	ascending
AVMEA	2016-06-01	21:29:11.527708	ascending
AVMEA	2016-07-01	21:29:08.680314	ascending
AVMEA	2016-08-01	21:29:03.293082	ascending
AVMEA	2016-09-01	21:28:54.102592	ascending
AVMEA	2016-10-01	21:29:09.894862	ascending
AVMEA	2016-11-01	21:29:19.337782	ascending
AVMEA	2016-12-01	21:29:28.756352	ascending
AVMEA	2017-01-01	21:29:32.518296	ascending
AVMEA	2017-02-01	21:29:30.784585	ascending
AVMEA	2017-03-01	21:29:26.802305	ascending
AVMEA	2017-04-01	21:29:20.496480	ascending
AVMEA	2017-05-01	21:29:06.448971	ascending
AVMEA	2017-06-01	21:28:53.283264	ascending
AVMEA	2017-07-01	21:28:35.745470	ascending
AVMEA	2017-08-01	21:28:16.140068	ascending
AVMEA	2017-09-01	21:27:53.737372	ascending
AVMEA	2017-10-01	21:27:28.341769	ascending
AVMEA	2017-11-01	21:26:56.007923	ascending
AVMEA	2017-12-01	21:26:23.616739	ascending
AVMEA	2018-01-01	21:25:44.922694	ascending
AVMEA	2018-02-01	21:25:02.682606	ascending
AVMEA	2018-03-01	21:24:20.374853	ascending
AVMEA	2018-04-01	21:23:30.251449	ascending
AVMEA	2018-05-01	21:22:37.348517	ascending
AVMEA	2018-06-01	21:21:38.666164	ascending
AVMEA	2018-07-01	21:20:40.382221	ascending
AVMEA	2018-08-01	21:19:38.154677	ascending
AVMEA	2018-09-01	21:18:34.863432	ascending
AVMEA	2018-10-01	21:17:26.075119	ascending
AVMEA	2018-11-01	21:16:12.535340	ascending
AVMEA	2018-12-01	21:14:59.191641	ascending
AVMEA	2019-01-01	21:13:34.912309	ascending
AVMEA	2019-02-01	21:12:09.390891	ascending
AVMEA	2019-03-01	21:10:48.968166	ascending
AVMEA	2019-04-01	21:09:14.992399	ascending
AVMEA	2019-05-01	21:07:41.393780	ascending
AVMEA	2019-06-01	21:05:59.746779	ascending
AVMEA	2019-07-01	21:04:18.590301	ascending
AVMEA	2019-08-01	21:02:31.739315	ascending
AVMEA	2019-09-01	21:00:42.545000	ascending
AVMEA	2019-10-01	20:58:55.527318	ascending
AVMEA	2019-11-01	20:56:55.387229	ascending
AVMEA	2019-12-01	20:54:57.007524	ascending
AVMEA	2020-01-01	20:52:51.675308	ascending
AVMEA	2020-02-01	20:50:43.945381	ascending
AVMEA	2020-03-01	20:48:38.383214	ascending
AVMEA	2020-04-01	20:46:20.005091	ascending
AVMEA	2020-05-01	20:44:04.864282	ascending
AVMEA	2020-06-01	20:41:39.205328	ascending
AVMEA	2020-07-01	20:39:15.977071	ascending
AVMEA	2020-08-01	20:36:46.112049	ascending
AVMEA	2020-09-01	20:34:13.761051	ascending
AVMEA	2020-10-01	20:31:42.854304	ascending
AVMEA	2020-11-01	20:29:01.783542	ascending
AVMEA	2020-12-01	20:26:19.660179	ascending
AVMEB	2013-01-01	21:30:43.415651	ascending
AVMEB	2013-02-01	21:31:03.214817	ascending
AVMEB	2013-03-01	21:31:20.115316	ascending
AVMEB	2013-04-01	21:31:31.075368	ascending
AVMEB	2013-05-01	21:31:39.504430	ascending
AVMEB	2013-06-01	21:31:45.758638	ascending
AVMEB	2013-07-01	21:31:45.738134	ascending
AVMEB	2013-08-01	21:31:49.447520	ascending
AVMEB	2013-09-01	21:31:48.872867	ascending
AVMEB	2013-10-01	21:31:40.939057	ascending
AVMEB	2013-11-01	21:31:33.606195	ascending
AVMEB	2013-12-01	21:31:45.282535	ascending
AVMEB	2014-01-01	21:31:53.710261	ascending
AVMEB	2014-02-01	21:31:58.527144	ascending
AVMEB	2014-03-01	21:31:59.186835	ascending
AVMEB	2014-04-01	21:31:56.690532	ascending
AVMEB	2014-05-01	21:31:46.731614	ascending
AVMEB	2014-06-01	21:31:39.176914	ascending
AVMEB	2014-07-01	21:31:28.467648	ascending
AVMEB	2014-08-01	21:31:14.246211	ascending
AVMEB	2014-09-01	21:30:57.555487	ascending
AVMEB	2014-10-01	21:30:38.273684	ascending
AVMEB	2014-11-01	21:30:42.599320	ascending
AVMEB	2014-12-01	21:31:01.414898	ascending
AVMEB	2015-01-01	21:31:23.186298	ascending
AVMEB	2015-02-01	21:31:39.202808	ascending
AVMEB	2015-03-01	21:31:49.221528	ascending
AVMEB	2015-04-01	21:31:56.292774	ascending
AVMEB	2015-05-01	21:31:59.575012	ascending
AVMEB	2015-06-01	21:32:00.262623	ascending
AVMEB	2015-07-01	21:31:59.355259	ascending
AVMEB	2015-08-01	21:31:56.764441	ascending
AVMEB	2015-09-01	21:31:46.395323	ascending
AVMEB	2015-10-01	21:31:37.085639	ascending
AVMEB	2015-11-01	21:31:24.049051	ascending
AVMEB	2015-12-01	21:31:05.348109	ascending
AVMEB	2016-01-01	21:30:43.447577	ascending
AVMEB	2016-02-01	21:30:16.473876	ascending
AVMEB	2016-03-01	21:29:48.394111	ascending
AVMEB	2016-04-01	21:29:31.722879	ascending
AVMEB	2016-05-01	21:29:25.957466	ascending
AVMEB	2016-06-01	21:29:55.967143	ascending
AVMEB	2016-07-01	21:30:18.695631	ascending
AVMEB	2016-08-01	21:30:43.783851	ascending
AVMEB	2016-09-01	21:31:03.910506	ascending
AVMEB	2016-10-01	21:31:19.239097	ascending
AVMEB	2016-11-01	21:31:31.602239	ascending
AVMEB	2016-12-01	21:31:39.403422	ascending
AVMEB	2017-01-01	21:31:42.562354	ascending
AVMEB	2017-02-01	21:31:43.097885	ascending
AVMEB	2017-03-01	21:31:40.150137	ascending
AVMEB	2017-04-01	21:31:30.977156	ascending
AVMEB	2017-05-01	21:31:18.751307	ascending
