platform	month	eq. cross. time	node
NOAA15	2006-10-01	17:34:17.738175	ascending
NOAA15	2006-11-01	17:32:26.153765	ascending
NOAA15	2006-12-01	17:30:37.527288	ascending
NOAA15	2007-01-01	17:28:45.889470	ascending
NOAA15	2007-02-01	17:26:55.390654	ascending
NOAA15	2007-03-01	17:25:16.586285	ascending
NOAA15	2007-04-01	17:23:32.284271	ascending
NOAA15	2007-05-01	17:21:51.107304	ascending
NOAA15	2007-06-01	17:20:08.341343	ascending
NOAA15	2007-07-01	17:18:29.569660	ascending
NOAA15	2007-08-01	17:16:46.856450	ascending
NOAA15	2007-09-01	17:15:08.530948	ascending
NOAA15	2007-10-01	17:13:33.400057	ascending
NOAA15	2007-11-01	17:11:57.560866	ascending
NOAA15	2007-12-01	17:10:24.507019	ascending
NOAA15	2008-01-01	17:08:49.549400	ascending
NOAA15	2008-02-01	17:07:16.488029	ascending
NOAA15	2008-03-01	17:05:52.226244	ascending
NOAA15	2008-04-01	17:04:25.917123	ascending
NOAA15	2008-05-01	17:03:04.031787	ascending
NOAA15	2008-06-01	17:01:41.691668	ascending
NOAA15	2008-07-01	17:00:23.207869	ascending
NOAA15	2008-08-01	16:59:00.012671	ascending
NOAA15	2008-09-01	16:57:41.872237	ascending
NOAA15	2008-10-01	16:56:27.474040	ascending
NOAA15	2008-11-01	16:55:15.436977	ascending
NOAA15	2008-12-01	16:54:03.624503	ascending
NOAA15	2009-01-01	16:52:52.828249	ascending
NOAA15	2009-02-01	16:51:44.197258	ascending
NOAA15	2009-03-01	16:50:44.696806	ascending
NOAA15	2009-04-01	16:49:43.421767	ascending
NOAA15	2009-05-01	16:48:46.455833	ascending
NOAA15	2009-06-01	16:47:48.957557	ascending
NOAA15	2009-07-01	16:46:54.539584	ascending
NOAA15	2009-08-01	16:45:59.312282	ascending
NOAA15	2009-09-01	16:45:09.160255	ascending
NOAA15	2009-10-01	16:44:19.765151	ascending
NOAA15	2009-11-01	16:43:33.774366	ascending
NOAA15	2009-12-01	16:42:50.239783	ascending
NOAA15	2010-01-01	16:42:07.195610	ascending
NOAA15	2010-02-01	16:41:25.273741	ascending
NOAA15	2010-03-01	16:40:52.663990	ascending
NOAA15	2010-04-01	16:40:19.835556	ascending
NOAA15	2010-05-01	16:39:51.090347	ascending
NOAA15	2010-06-01	16:39:22.614232	ascending
NOAA15	2010-07-01	16:38:56.747550	ascending
NOAA15	2010-08-01	16:38:30.806634	ascending
NOAA15	2010-09-01	16:38:09.820601	ascending
NOAA15	2010-10-01	16:37:52.869824	ascending
NOAA15	2010-11-01	16:37:36.377579	ascending
NOAA15	2010-12-01	16:37:21.859264	ascending
NOAA15	2011-01-01	16:37:08.767159	ascending
NOAA15	2011-02-01	16:36:59.034316	ascending
NOAA15	2011-03-01	16:36:53.621642	ascending
NOAA15	2011-04-01	16:36:51.078981	ascending
NOAA15	2011-05-01	16:36:51.459451	ascending
NOAA15	2011-06-01	16:36:54.988096	ascending
NOAA15	2011-07-01	16:36:59.915815	ascending
NOAA15	2011-08-01	16:37:07.792404	ascending
NOAA15	2011-09-01	16:37:16.673288	ascending
NOAA15	2011-10-01	16:37:28.651882	ascending
NOAA15	2011-11-01	16:37:43.421302	ascending
NOAA15	2011-12-01	16:37:59.196765	ascending
NOAA15	2012-01-01	16:38:19.749655	ascending
NOAA15	2012-02-01	16:38:41.887283	ascending
NOAA15	2012-03-01	16:39:07.162441	ascending
NOAA15	2012-04-01	16:39:37.084988	ascending
NOAA15	2012-05-01	16:40:10.438488	ascending
NOAA15	2012-06-01	16:40:45.312711	ascending
NOAA15	2012-07-01	16:41:19.171106	ascending
NOAA15	2012-08-01	16:41:56.965456	ascending
NOAA15	2012-09-01	16:42:39.824398	ascending
NOAA15	2012-10-01	16:43:21.946720	ascending
NOAA15	2012-11-01	16:44:07.811662	ascending
NOAA15	2012-12-01	16:44:55.012112	ascending
NOAA15	2013-01-01	16:45:45.375961	ascending
NOAA15	2013-02-01	16:46:37.669755	ascending
NOAA15	2013-03-01	16:47:34.082305	ascending
NOAA15	2013-04-01	16:48:28.031531	ascending
NOAA15	2013-05-01	16:49:31.362792	ascending
NOAA15	2013-06-01	16:50:37.071268	ascending
NOAA15	2013-07-01	16:51:40.598726	ascending
NOAA15	2013-08-01	16:52:50.164023	ascending
NOAA15	2013-09-01	16:54:01.034366	ascending
NOAA15	2013-10-01	16:55:08.656791	ascending
NOAA15	2013-11-01	16:56:25.704340	ascending
NOAA15	2013-12-01	16:57:38.064368	ascending
NOAA15	2014-01-01	16:58:54.386182	ascending
NOAA15	2014-02-01	17:00:13.813637	ascending
NOAA15	2014-03-01	17:01:33.206608	ascending
NOAA15	2014-04-01	17:02:57.824557	ascending
NOAA15	2014-05-01	17:04:22.782872	ascending
NOAA15	2014-06-01	17:05:57.310485	ascending
NOAA15	2014-07-01	17:07:27.080164	ascending
NOAA15	2014-08-01	17:09:01.352734	ascending
NOAA15	2014-09-01	17:10:33.897437	ascending
NOAA15	2014-10-01	17:12:13.209406	ascending
NOAA15	2014-11-01	17:13:50.299312	ascending
NOAA15	2014-12-01	17:15:27.083132	ascending
NOAA15	2015-01-01	17:17:09.364734	ascending
NOAA15	2015-02-01	17:18:51.233528	ascending
NOAA15	2015-03-01	17:20:25.157256	ascending
NOAA15	2015-04-01	17:22:14.841238	ascending
NOAA15	2015-05-01	17:23:58.596206	ascending
NOAA15	2015-06-01	17:25:52.585684	ascending
NOAA15	2015-07-01	17:27:39.484670	ascending
NOAA15	2015-08-01	17:29:31.155584	ascending
NOAA15	2015-09-01	17:31:25.912438	ascending
NOAA15	2015-10-01	17:33:17.396563	ascending
NOAA15	2015-11-01	17:35:12.802278	ascending
NOAA15	2015-12-01	17:37:06.913241	ascending
NOAA15	2016-01-01	17:39:01.772515	ascending
NOAA15	2016-02-01	17:40:58.811776	ascending
NOAA15	2016-03-01	17:42:50.056283	ascending
NOAA15	2016-04-01	17:44:50.340624	ascending
NOAA15	2016-05-01	17:46:47.906420	ascending
NOAA15	2016-06-01	17:48:49.777038	ascending
NOAA15	2016-07-01	17:50:47.247650	ascending
NOAA15	2016-08-01	17:52:50.460471	ascending
NOAA15	2016-09-01	17:54:53.310960	ascending
NOAA15	2016-10-01	17:56:52.929385	ascending
NOAA15	2016-11-01	17:58:55.187481	ascending
NOAA15	2016-12-01	18:00:52.936237	ascending
NOAA15	2017-01-01	18:02:53.901771	ascending
NOAA15	2017-02-01	18:04:54.956381	ascending
NOAA15	2017-03-01	18:06:45.379379	ascending
NOAA15	2017-04-01	18:08:48.470985	ascending
NOAA15	2017-05-01	18:10:47.379713	ascending
NOAA15	2017-06-01	18:12:49.802097	ascending
NOAA15	2017-07-01	18:14:47.541834	ascending
NOAA15	2017-08-01	18:16:49.222029	ascending
NOAA15	2017-09-01	18:18:51.872475	ascending
NOAA15	2017-10-01	18:20:48.660649	ascending
NOAA15	2017-11-01	18:22:48.553021	ascending
NOAA15	2017-12-01	18:24:41.975089	ascending
NOAA15	2018-01-01	18:26:37.965855	ascending
NOAA15	2018-02-01	18:28:33.304857	ascending
NOAA15	2018-03-01	18:30:18.121830	ascending
NOAA15	2018-04-01	18:32:13.430109	ascending
NOAA15	2018-05-01	18:34:04.458983	ascending
NOAA15	2018-06-01	18:35:57.542599	ascending
NOAA15	2018-07-01	18:37:45.606499	ascending
NOAA15	2018-08-01	18:39:36.623297	ascending
NOAA15	2018-09-01	18:41:26.956974	ascending
NOAA15	2018-10-01	18:43:12.549999	ascending
NOAA15	2018-11-01	18:45:01.173875	ascending
NOAA15	2018-12-01	18:46:42.693641	ascending
NOAA15	2019-01-01	18:48:25.174169	ascending
NOAA15	2019-02-01	18:50:05.970503	ascending
NOAA15	2019-03-01	18:51:36.107578	ascending
NOAA15	2019-04-01	18:53:15.533035	ascending
NOAA15	2019-05-01	18:54:49.854010	ascending
NOAA15	2019-06-01	18:56:25.461854	ascending
NOAA15	2019-07-01	18:57:55.887750	ascending
NOAA15	2019-08-01	18:59:28.163375	ascending
NOAA15	2019-09-01	19:00:59.791429	ascending
NOAA15	2019-10-01	19:02:26.867816	ascending
NOAA15	2019-11-01	19:03:53.696781	ascending
NOAA15	2019-12-01	19:05:14.315243	ascending
NOAA15	2020-01-01	19:06:35.288825	ascending
NOAA15	2020-02-01	19:07:55.067301	ascending
NOAA15	2020-03-01	19:09:07.788485	ascending
NOAA15	2020-04-01	19:10:25.224873	ascending
NOAA15	2020-05-01	19:11:36.128820	ascending
NOAA15	2020-06-01	19:12:47.092246	ascending
NOAA15	2020-07-01	19:13:53.837444	ascending
NOAA15	2020-08-01	19:15:01.263642	ascending
NOAA15	2020-09-01	19:16:07.800331	ascending
NOAA15	2020-10-01	19:17:10.288237	ascending
NOAA15	2020-11-01	19:18:11.356268	ascending
NOAA15	2020-12-01	19:19:06.303531	ascending
NOAA16	2001-01-01	13:55:54.355975	ascending
NOAA16	2001-02-01	13:55:23.287244	ascending
NOAA16	2001-03-01	13:54:47.812288	ascending
NOAA16	2001-04-01	13:54:28.242197	ascending
NOAA16	2001-05-01	13:54:09.800614	ascending
NOAA16	2001-06-01	13:53:44.634235	ascending
NOAA16	2001-07-01	13:53:28.219668	ascending
NOAA16	2001-08-01	13:53:05.328275	ascending
NOAA16	2001-09-01	13:53:00.507494	ascending
NOAA16	2001-10-01	13:52:42.662847	ascending
NOAA16	2001-11-01	13:52:41.554739	ascending
NOAA16	2001-12-01	13:52:37.989491	ascending
NOAA16	2002-01-01	13:52:41.448784	ascending
NOAA16	2002-02-01	13:52:48.724663	ascending
NOAA16	2002-03-01	13:52:59.491518	ascending
NOAA16	2002-04-01	13:53:11.049838	ascending
NOAA16	2002-05-01	13:53:31.126540	ascending
NOAA16	2002-06-01	13:53:54.832291	ascending
NOAA16	2002-07-01	13:54:17.872911	ascending
NOAA16	2002-08-01	13:54:43.211617	ascending
NOAA16	2002-09-01	13:55:11.978421	ascending
NOAA16	2002-10-01	13:55:41.758611	ascending
NOAA16	2002-11-01	13:56:18.932103	ascending
NOAA16	2002-12-01	13:56:56.636435	ascending
NOAA16	2003-01-01	13:57:43.254132	ascending
NOAA16	2003-02-01	13:58:30.156171	ascending
NOAA16	2003-03-01	13:59:16.266949	ascending
NOAA16	2003-04-01	14:00:10.918491	ascending
NOAA16	2003-05-01	14:01:08.582968	ascending
NOAA16	2003-06-01	14:02:11.843950	ascending
NOAA16	2003-07-01	14:03:15.346672	ascending
NOAA16	2003-08-01	14:04:21.877316	ascending
NOAA16	2003-09-01	14:05:29.754400	ascending
NOAA16	2003-10-01	14:06:38.848575	ascending
NOAA16	2003-11-01	14:07:54.023919	ascending
NOAA16	2003-12-01	14:09:13.264920	ascending
NOAA16	2004-01-01	14:10:39.640129	ascending
NOAA16	2004-02-01	14:12:06.734390	ascending
NOAA16	2004-03-01	14:13:31.436917	ascending
NOAA16	2004-04-01	14:15:09.404376	ascending
NOAA16	2004-05-01	14:16:47.323717	ascending
NOAA16	2004-06-01	14:18:31.134742	ascending
NOAA16	2004-07-01	14:20:14.638852	ascending
NOAA16	2004-08-01	14:22:02.946308	ascending
NOAA16	2004-09-01	14:23:51.962192	ascending
NOAA16	2004-10-01	14:25:43.171083	ascending
NOAA16	2004-11-01	14:27:39.707034	ascending
NOAA16	2004-12-01	14:29:40.260282	ascending
NOAA16	2005-01-01	14:31:46.422208	ascending
NOAA16	2005-02-01	14:33:58.523892	ascending
NOAA16	2005-03-01	14:36:00.237672	ascending
NOAA16	2005-04-01	14:38:17.886392	ascending
NOAA16	2005-05-01	14:40:37.789384	ascending
NOAA16	2005-06-01	14:43:05.187075	ascending
NOAA16	2005-07-01	14:45:31.466952	ascending
NOAA16	2005-08-01	14:48:01.994971	ascending
NOAA16	2005-09-01	14:50:35.928375	ascending
NOAA16	2005-10-01	14:53:10.069987	ascending
NOAA16	2005-11-01	14:55:52.642281	ascending
NOAA16	2005-12-01	14:58:35.796130	ascending
NOAA16	2006-01-01	15:01:26.582841	ascending
NOAA16	2006-02-01	15:04:21.589057	ascending
NOAA16	2006-03-01	15:07:02.768659	ascending
NOAA16	2006-04-01	15:10:06.997645	ascending
NOAA16	2006-05-01	15:13:08.935270	ascending
NOAA16	2006-06-01	15:16:22.627655	ascending
NOAA16	2006-07-01	15:19:29.718587	ascending
NOAA16	2006-08-01	15:22:46.755904	ascending
NOAA16	2006-09-01	15:26:05.804413	ascending
NOAA16	2006-10-01	15:29:21.526091	ascending
NOAA16	2006-11-01	15:32:50.014253	ascending
NOAA16	2006-12-01	15:36:14.587268	ascending
NOAA16	2007-01-01	15:39:49.583127	ascending
NOAA16	2007-02-01	15:43:27.824062	ascending
NOAA16	2007-03-01	15:46:46.785591	ascending
NOAA16	2007-04-01	15:50:36.735116	ascending
NOAA16	2007-05-01	15:54:21.530157	ascending
NOAA16	2007-06-01	15:58:15.710444	ascending
NOAA16	2007-07-01	16:02:04.217882	ascending
NOAA16	2007-08-01	16:06:01.469006	ascending
NOAA16	2007-09-01	16:10:02.255352	ascending
NOAA16	2007-10-01	16:13:59.717259	ascending
NOAA16	2007-11-01	16:18:08.506401	ascending
NOAA16	2007-12-01	16:22:10.658149	ascending
NOAA16	2008-01-01	16:26:24.820576	ascending
NOAA16	2008-02-01	16:30:39.488145	ascending
NOAA16	2008-03-01	16:34:42.699783	ascending
NOAA16	2008-04-01	16:39:07.200371	ascending
NOAA16	2008-05-01	16:43:26.102391	ascending
NOAA16	2008-06-01	16:47:55.773963	ascending
NOAA16	2008-07-01	16:52:17.210003	ascending
NOAA16	2008-08-01	16:56:46.670748	ascending
NOAA16	2008-09-01	17:01:20.465486	ascending
NOAA16	2008-10-01	17:05:49.792114	ascending
NOAA16	2008-11-01	17:10:26.625241	ascending
NOAA16	2008-12-01	17:14:55.139219	ascending
NOAA16	2009-01-01	17:19:34.404554	ascending
NOAA16	2009-02-01	17:24:15.427383	ascending
NOAA16	2009-03-01	17:28:30.751334	ascending
NOAA16	2009-04-01	17:33:16.518348	ascending
NOAA16	2009-05-01	17:37:54.774072	ascending
NOAA16	2009-06-01	17:42:40.539787	ascending
NOAA16	2009-07-01	17:47:18.034233	ascending
NOAA16	2009-08-01	17:52:04.846320	ascending
NOAA16	2009-09-01	17:56:53.440033	ascending
NOAA16	2009-10-01	18:01:33.950964	ascending
NOAA16	2009-11-01	18:06:21.928417	ascending
NOAA16	2009-12-01	18:10:59.281088	ascending
NOAA16	2010-01-01	18:15:45.069398	ascending
NOAA16	2010-02-01	18:20:30.177395	ascending
NOAA16	2010-03-01	18:24:50.217881	ascending
NOAA16	2010-04-01	18:29:34.606527	ascending
NOAA16	2010-05-01	18:34:12.252614	ascending
NOAA16	2010-06-01	18:38:53.611179	ascending
NOAA16	2010-07-01	18:43:26.078184	ascending
NOAA16	2010-08-01	18:48:07.941127	ascending
NOAA16	2010-09-01	18:52:49.917432	ascending
NOAA16	2010-10-01	18:57:20.238399	ascending
NOAA16	2010-11-01	19:01:56.419641	ascending
NOAA16	2010-12-01	19:06:20.776203	ascending
NOAA16	2011-01-01	19:10:51.282296	ascending
NOAA16	2011-02-01	19:15:19.820794	ascending
NOAA16	2011-03-01	19:19:21.477983	ascending
NOAA16	2011-04-01	19:23:45.996074	ascending
NOAA16	2011-05-01	19:28:00.826004	ascending
NOAA16	2011-06-01	19:32:19.707089	ascending
NOAA16	2011-07-01	19:36:30.741757	ascending
NOAA16	2011-08-01	19:40:48.232966	ascending
NOAA16	2011-09-01	19:45:01.806179	ascending
NOAA16	2011-10-01	19:49:05.766312	ascending
NOAA16	2011-11-01	19:53:12.518832	ascending
NOAA16	2011-12-01	19:57:09.145536	ascending
NOAA17	2002-07-01	22:00:43.494680	ascending
NOAA17	2002-08-01	22:02:12.340218	ascending
NOAA17	2002-09-01	22:03:39.991973	ascending
NOAA17	2002-10-01	22:05:01.102500	ascending
NOAA17	2002-11-01	22:06:21.577754	ascending
NOAA17	2002-12-01	22:07:36.049040	ascending
NOAA17	2003-01-01	22:08:50.284545	ascending
NOAA17	2003-02-01	22:10:02.795920	ascending
NOAA17	2003-03-01	22:11:03.793968	ascending
NOAA17	2003-04-01	22:12:07.470930	ascending
NOAA17	2003-05-01	22:13:06.781888	ascending
NOAA17	2003-06-01	22:14:04.860857	ascending
NOAA17	2003-07-01	22:15:00.234186	ascending
NOAA17	2003-08-01	22:15:56.466936	ascending
NOAA17	2003-09-01	22:16:50.831549	ascending
NOAA17	2003-10-01	22:17:41.078042	ascending
NOAA17	2003-11-01	22:18:27.974691	ascending
NOAA17	2003-12-01	22:19:10.943702	ascending
NOAA17	2004-01-01	22:19:52.671382	ascending
NOAA17	2004-02-01	22:20:33.341087	ascending
NOAA17	2004-03-01	22:21:06.811213	ascending
NOAA17	2004-04-01	22:21:37.985931	ascending
NOAA17	2004-05-01	22:22:04.369100	ascending
NOAA17	2004-06-01	22:22:31.358817	ascending
NOAA17	2004-07-01	22:22:56.904708	ascending
NOAA17	2004-08-01	22:23:21.578478	ascending
NOAA17	2004-09-01	22:23:42.893274	ascending
NOAA17	2004-10-01	22:24:01.312885	ascending
NOAA17	2004-11-01	22:24:16.573527	ascending
NOAA17	2004-12-01	22:24:29.197882	ascending
NOAA17	2005-01-01	22:24:40.324366	ascending
NOAA17	2005-02-01	22:24:48.730589	ascending
NOAA17	2005-03-01	22:24:51.934282	ascending
NOAA17	2005-04-01	22:24:50.944844	ascending
NOAA17	2005-05-01	22:24:47.686270	ascending
NOAA17	2005-06-01	22:24:43.621058	ascending
NOAA17	2005-07-01	22:24:36.658193	ascending
NOAA17	2005-08-01	22:24:31.402723	ascending
NOAA17	2005-09-01	22:24:22.696425	ascending
NOAA17	2005-10-01	22:24:10.315189	ascending
NOAA17	2005-11-01	22:23:54.640133	ascending
NOAA17	2005-12-01	22:23:36.449974	ascending
NOAA17	2006-01-01	22:23:15.021630	ascending
NOAA17	2006-02-01	22:22:52.584685	ascending
NOAA17	2006-03-01	22:22:28.882075	ascending
NOAA17	2006-04-01	22:21:56.040953	ascending
NOAA17	2006-05-01	22:21:21.816730	ascending
NOAA17	2006-06-01	22:20:44.651653	ascending
NOAA17	2006-07-01	22:20:08.126339	ascending
NOAA17	2006-08-01	22:19:30.346831	ascending
NOAA17	2006-09-01	22:18:48.131157	ascending
NOAA17	2006-10-01	22:18:03.748657	ascending
NOAA17	2006-11-01	22:17:18.607720	ascending
NOAA17	2006-12-01	22:16:29.063979	ascending
NOAA17	2007-01-01	22:15:35.413758	ascending
NOAA17	2007-02-01	22:14:38.529250	ascending
NOAA17	2007-03-01	22:13:42.963879	ascending
NOAA17	2007-04-01	22:12:37.909126	ascending
NOAA17	2007-05-01	22:11:30.591621	ascending
NOAA17	2007-06-01	22:10:21.170159	ascending
NOAA17	2007-07-01	22:09:13.403296	ascending
NOAA17	2007-08-01	22:08:00.119091	ascending
NOAA17	2007-09-01	22:06:45.096243	ascending
NOAA17	2007-10-01	22:05:27.416967	ascending
NOAA17	2007-11-01	22:04:04.423015	ascending
NOAA17	2007-12-01	22:02:40.865000	ascending
NOAA17	2008-01-01	22:01:11.882927	ascending
NOAA17	2008-02-01	21:59:39.216721	ascending
NOAA17	2008-03-01	21:58:10.202676	ascending
NOAA17	2008-04-01	21:56:27.151469	ascending
NOAA17	2008-05-01	21:54:47.079455	ascending
NOAA17	2008-06-01	21:52:59.522889	ascending
NOAA17	2008-07-01	21:51:14.085666	ascending
NOAA17	2008-08-01	21:49:23.772536	ascending
NOAA17	2008-09-01	21:47:30.663365	ascending
NOAA17	2008-10-01	21:45:37.269897	ascending
NOAA17	2008-11-01	21:43:35.374501	ascending
NOAA17	2008-12-01	21:41:33.987453	ascending
NOAA17	2009-01-01	21:39:27.731662	ascending
NOAA17	2009-02-01	21:37:16.939135	ascending
NOAA17	2009-03-01	21:35:13.398008	ascending
NOAA17	2009-04-01	21:32:51.967509	ascending
NOAA17	2009-05-01	21:30:31.538208	ascending
NOAA17	2009-06-01	21:28:03.432593	ascending
NOAA17	2009-07-01	21:25:38.810011	ascending
NOAA17	2009-08-01	21:23:07.213510	ascending
NOAA17	2009-09-01	21:20:34.690038	ascending
NOAA17	2009-10-01	21:18:02.009444	ascending
NOAA17	2009-11-01	21:15:19.048779	ascending
NOAA17	2009-12-01	21:12:36.503976	ascending
NOAA17	2010-01-01	21:09:45.457809	ascending
NOAA17	2010-02-01	21:06:50.550848	ascending
NOAA17	2010-03-01	21:04:08.962091	ascending
NOAA18	2005-06-01	13:59:25.457692	ascending
NOAA18	2005-07-01	13:57:59.465063	ascending
NOAA18	2005-08-01	13:56:29.998526	ascending
NOAA18	2005-09-01	13:55:05.780448	ascending
NOAA18	2005-10-01	13:53:44.859240	ascending
NOAA18	2005-11-01	13:52:25.923430	ascending
NOAA18	2005-12-01	13:51:13.810631	ascending
NOAA18	2006-01-01	13:50:02.726876	ascending
NOAA18	2006-02-01	13:48:55.041467	ascending
NOAA18	2006-03-01	13:47:56.970477	ascending
NOAA18	2006-04-01	13:46:55.537983	ascending
NOAA18	2006-05-01	13:46:02.044152	ascending
NOAA18	2006-06-01	13:45:07.632676	ascending
NOAA18	2006-07-01	13:44:17.121909	ascending
NOAA18	2006-08-01	13:43:25.811084	ascending
NOAA18	2006-09-01	13:42:34.922642	ascending
NOAA18	2006-10-01	13:41:48.208353	ascending
NOAA18	2006-11-01	13:41:07.636853	ascending
NOAA18	2006-12-01	13:40:28.676432	ascending
NOAA18	2007-01-01	13:39:55.077340	ascending
NOAA18	2007-02-01	13:39:22.798729	ascending
NOAA18	2007-03-01	13:38:56.230672	ascending
NOAA18	2007-04-01	13:38:29.617715	ascending
NOAA18	2007-05-01	13:38:06.996236	ascending
NOAA18	2007-06-01	13:37:47.858754	ascending
NOAA18	2007-07-01	13:37:32.597081	ascending
NOAA18	2007-08-01	13:37:15.062940	ascending
NOAA18	2007-09-01	13:36:58.298722	ascending
NOAA18	2007-10-01	13:36:45.037196	ascending
NOAA18	2007-11-01	13:36:36.246578	ascending
NOAA18	2007-12-01	13:36:31.052055	ascending
NOAA18	2008-01-01	13:36:29.897457	ascending
NOAA18	2008-02-01	13:36:31.179968	ascending
NOAA18	2008-03-01	13:36:34.989455	ascending
NOAA18	2008-04-01	13:36:44.921455	ascending
NOAA18	2008-05-01	13:36:53.830175	ascending
NOAA18	2008-06-01	13:37:07.568079	ascending
NOAA18	2008-07-01	13:37:22.389066	ascending
NOAA18	2008-08-01	13:37:38.050658	ascending
NOAA18	2008-09-01	13:37:55.209006	ascending
NOAA18	2008-10-01	13:38:15.230661	ascending
NOAA18	2008-11-01	13:38:39.734431	ascending
NOAA18	2008-12-01	13:39:06.932850	ascending
NOAA18	2009-01-01	13:39:41.520585	ascending
NOAA18	2009-02-01	13:40:15.499074	ascending
NOAA18	2009-03-01	13:40:49.179649	ascending
NOAA18	2009-04-01	13:41:30.336627	ascending
NOAA18	2009-05-01	13:42:13.325229	ascending
NOAA18	2009-06-01	13:43:00.458551	ascending
NOAA18	2009-07-01	13:43:49.208320	ascending
NOAA18	2009-08-01	13:44:37.629889	ascending
NOAA18	2009-09-01	13:45:32.140877	ascending
NOAA18	2009-10-01	13:46:24.280960	ascending
NOAA18	2009-11-01	13:47:23.346591	ascending
NOAA18	2009-12-01	13:48:24.648404	ascending
NOAA18	2010-01-01	13:49:30.838557	ascending
NOAA18	2010-02-01	13:50:40.314767	ascending
NOAA18	2010-03-01	13:51:47.447667	ascending
NOAA18	2010-04-01	13:53:04.359723	ascending
NOAA18	2010-05-01	13:54:23.061081	ascending
NOAA18	2010-06-01	13:55:46.638067	ascending
NOAA18	2010-07-01	13:57:08.655052	ascending
NOAA18	2010-08-01	13:58:34.977759	ascending
NOAA18	2010-09-01	14:00:03.207717	ascending
NOAA18	2010-10-01	14:01:32.002122	ascending
NOAA18	2010-11-01	14:03:09.438126	ascending
NOAA18	2010-12-01	14:04:48.393298	ascending
NOAA18	2011-01-01	14:06:30.884287	ascending
NOAA18	2011-02-01	14:08:19.571584	ascending
NOAA18	2011-03-01	14:09:59.798078	ascending
NOAA18	2011-04-01	14:11:54.997502	ascending
NOAA18	2011-05-01	14:13:51.291134	ascending
NOAA18	2011-06-01	14:15:53.142339	ascending
NOAA18	2011-07-01	14:17:56.224467	ascending
NOAA18	2011-08-01	14:20:02.639535	ascending
NOAA18	2011-09-01	14:22:11.456227	ascending
NOAA18	2011-10-01	14:24:19.859361	ascending
NOAA18	2011-11-01	14:26:39.270948	ascending
NOAA18	2011-12-01	14:28:56.062367	ascending
NOAA18	2012-01-01	14:31:21.180578	ascending
NOAA18	2012-02-01	14:33:50.754985	ascending
NOAA18	2012-03-01	14:36:17.836104	ascending
NOAA18	2012-04-01	14:38:53.782188	ascending
NOAA18	2012-05-01	14:41:31.928993	ascending
NOAA18	2012-06-01	14:44:18.887140	ascending
NOAA18	2012-07-01	14:47:02.310508	ascending
NOAA18	2012-08-01	14:49:52.907934	ascending
NOAA18	2012-09-01	14:52:46.952170	ascending
NOAA18	2012-10-01	14:55:38.176857	ascending
NOAA18	2012-11-01	14:58:41.740390	ascending
NOAA18	2012-12-01	15:01:42.862575	ascending
NOAA18	2013-01-01	15:04:51.309954	ascending
NOAA18	2013-02-01	15:08:05.910050	ascending
NOAA18	2013-03-01	15:11:06.927458	ascending
NOAA18	2013-04-01	15:14:35.517695	ascending
NOAA18	2013-05-01	15:17:51.835944	ascending
NOAA18	2013-06-01	15:21:24.223509	ascending
NOAA18	2013-07-01	15:24:47.877002	ascending
NOAA18	2013-08-01	15:28:26.222319	ascending
NOAA18	2013-09-01	15:32:06.079204	ascending
NOAA18	2013-10-01	15:35:39.305604	ascending
NOAA18	2013-11-01	15:39:30.975915	ascending
NOAA18	2013-12-01	15:43:12.303945	ascending
NOAA18	2014-01-01	15:47:04.244922	ascending
NOAA18	2014-02-01	15:51:06.862306	ascending
NOAA18	2014-03-01	15:54:44.202219	ascending
NOAA18	2014-04-01	15:58:49.941114	ascending
NOAA18	2014-05-01	16:02:49.997128	ascending
NOAA18	2014-06-01	16:07:05.572835	ascending
NOAA18	2014-07-01	16:11:14.175332	ascending
NOAA18	2014-08-01	16:15:32.230709	ascending
NOAA18	2014-09-01	16:19:52.282894	ascending
NOAA18	2014-10-01	16:24:10.239585	ascending
NOAA18	2014-11-01	16:28:35.530665	ascending
NOAA18	2014-12-01	16:32:57.061244	ascending
NOAA18	2015-01-01	16:37:27.579887	ascending
NOAA18	2015-02-01	16:42:01.451520	ascending
NOAA18	2015-03-01	16:46:17.553234	ascending
NOAA18	2015-04-01	16:50:58.144050	ascending
NOAA18	2015-05-01	16:55:34.972381	ascending
NOAA18	2015-06-01	17:00:19.426546	ascending
NOAA18	2015-07-01	17:05:00.127421	ascending
NOAA18	2015-08-01	17:09:52.077564	ascending
NOAA18	2015-09-01	17:14:41.522912	ascending
NOAA18	2015-10-01	17:19:25.475838	ascending
NOAA18	2015-11-01	17:24:19.075697	ascending
NOAA18	2015-12-01	17:29:04.352840	ascending
NOAA18	2016-01-01	17:33:58.743438	ascending
NOAA18	2016-02-01	17:38:54.719843	ascending
NOAA18	2016-03-01	17:43:31.796778	ascending
NOAA18	2016-04-01	17:48:32.641682	ascending
NOAA18	2016-05-01	17:53:24.669192	ascending
NOAA18	2016-06-01	17:58:26.163919	ascending
NOAA18	2016-07-01	18:03:15.938563	ascending
NOAA18	2016-08-01	18:08:16.693354	ascending
NOAA18	2016-09-01	18:13:16.778948	ascending
NOAA18	2016-10-01	18:18:07.669532	ascending
NOAA18	2016-11-01	18:23:06.092101	ascending
NOAA18	2016-12-01	18:27:53.845419	ascending
NOAA18	2017-01-01	18:32:48.795160	ascending
NOAA18	2017-02-01	18:37:43.381235	ascending
